# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,SPEED_LEVEL,ON_GROUND,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.14554639844081407,0.0,-8.999998,-6.5996094,0,true,,,,,1464575737163,???
serverInfo,,,,,,,,,125,19.99600079984003,1464575737163,0
move,0.1069725726972699,0.0,-1.9500012,-9.299316,0,true,,,,,1464575737212,49
serverInfo,,,,,,,,,125,20.0,1464575737212,0
move,0.23729995685849659,0.0,0.0,-0.2998047,0,true,,,,,1464575737262,50
serverInfo,,,,,,,,,125,20.0,1464575737262,0
animation,,,,,,,,,,,1464575737296,34
attack,,,,,,,,,,,1464575737296,0
attackInfo,,,,,,,0.9707204935470609,1.4556695197072793,,,1464575737296,0
serverInfo,,,,,,,,,125,19.86491855383393,1464575737296,0
move,0.10533803568422329,0.0,1.9500012,-1.4990234,0,true,,,,,1464575737312,16
serverInfo,,,,,,,,,125,20.0,1464575737312,0
move,0.23690520578016816,0.0,1.3500009,0.0,0,true,,,,,1464575737362,50
serverInfo,,,,,,,,,125,20.0,1464575737362,0
move,0.30942363040003684,0.0,0.0,-3.4487305,0,true,,,,,1464575737412,50
serverInfo,,,,,,,,,125,20.0,1464575737412,0
move,-0.1839581896662672,0.376375000000003,1.7999954,-9.149414,0,true,,,,,1464575737462,50
serverInfo,,,,,,,,,125,20.0,1464575737462,0
jump,,,,,,,,,,,1464575737462,0
animation,,,,,,,,,,,1464575737508,46
attack,,,,,,,,,,,1464575737508,0
attackInfo,,,,,,,0.9213105085186736,3.200019074964004,,,1464575737508,0
serverInfo,,,,,,,,,125,19.817677368212443,1464575737508,0
move,-0.05810138123852937,0.29044750565290656,2.8499947,-10.201172,0,false,,,,,1464575737512,4
serverInfo,,,,,,,,,125,20.0,1464575737512,0
move,-0.044137080412362195,0.20623855955381742,-0.4499998,-0.89990234,0,false,,,,,1464575737562,50
serverInfo,,,,,,,,,125,20.0,1464575737562,0
move,-0.0074699947986509585,0.12371379077054456,-1.499999,0.5996094,0,false,,,,,1464575737612,50
serverInfo,,,,,,,,,125,20.0,1464575737612,0
animation,,,,,,,,,,,1464575737635,23
move,0.0022278857183692935,0.04283951578890566,0.44999886,0.44970703,0,false,,,,,1464575737662,27
serverInfo,,,,,,,,,125,20.0,1464575737662,0
move,0.025727074566201935,-0.03641727523564953,-1.4999962,5.397461,0,false,,,,,1464575737712,50
serverInfo,,,,,,,,,125,20.0,1464575737712,0
move,0.052493953572579244,-0.11408893195141445,-0.5999985,4.647461,0,false,,,,,1464575737762,50
serverInfo,,,,,,,,,125,20.0,1464575737762,0
animation,,,,,,,,,,,1464575737798,36
move,0.05581453547346982,-0.190207157014342,0.0,0.14990234,0,false,,,,,1464575737812,14
serverInfo,,,,,,,,,125,20.0,1464575737812,0
move,0.05146456355740625,-0.26480301902784475,-0.14999962,0.14990234,0,false,,,,,1464575737862,50
serverInfo,,,,,,,,,125,20.0,1464575737862,0
move,0.05012555690821685,-0.33790696522388686,-0.14999962,0.14990234,0,false,,,,,1464575737912,50
serverInfo,,,,,,,,,125,20.0,1464575737912,0
move,0.0500020824158014,-0.09619102331303964,-1.1999974,2.3984375,0,false,,,,,1464575738012,100
serverInfo,,,,,,,,,125,20.0,1464575738012,0
move,0.16974536358468484,0.0,-0.4500003,6.748047,0,true,,,,,1464575738012,0
serverInfo,,,,,,,,,125,20.0,1464575738012,0
move,0.27013086876343806,0.0,-0.9000006,7.647461,0,true,,,,,1464575738062,50
serverInfo,,,,,,,,,125,20.0,1464575738062,0
move,0.3232769161532403,0.0,-0.7500005,2.6982422,0,true,,,,,1464575738112,50
serverInfo,,,,,,,,,125,20.0,1464575738112,0
move,0.35259982972921833,0.0,0.0,-0.44970703,0,true,,,,,1464575738212,100
serverInfo,,,,,,,,,125,20.0,1464575738212,0
move,0.36890091621030763,0.0,0.3000002,-0.44970703,0,true,,,,,1464575738212,0
serverInfo,,,,,,,,,125,20.0,1464575738212,0
move,0.3777055630515278,0.0,0.3000002,0.14990234,0,true,,,,,1464575738262,50
serverInfo,,,,,,,,,125,20.0,1464575738262,0
animation,,,,,,,,,,,1464575738284,22
attack,,,,,,,,,,,1464575738284,0
attackInfo,,,,,,,0.7471850774367245,2.6304792177963696,,,1464575738284,0
serverInfo,,,,,,,,,125,19.91238550378335,1464575738284,0
move,0.290468735131995,0.0,-1.2000008,10.3515625,0,true,,,,,1464575738312,28
serverInfo,,,,,,,,,125,20.0,1464575738312,0
move,0.3219234219504905,0.0,-0.6000004,2.6992188,0,true,,,,,1464575738362,50
serverInfo,,,,,,,,,125,20.0,1464575738362,0
move,0.3376775128794769,0.0,0.0,1.0493164,0,true,,,,,1464575738412,50
serverInfo,,,,,,,,,125,20.0,1464575738412,0
animation,,,,,,,,,,,1464575738449,37
move,0.34790302333581735,0.0,1.650001,-1.1992188,0,true,,,,,1464575738462,13
serverInfo,,,,,,,,,125,20.0,1464575738462,0
move,0.35123598049567306,0.0,4.95,1.6494141,0,true,,,,,1464575738512,50
serverInfo,,,,,,,,,125,20.0,1464575738512,0
move,0.32393049510370986,0.0,3.1499958,16.350098,0,true,,,,,1464575738562,50
serverInfo,,,,,,,,,125,20.0,1464575738562,0
move,0.30243318624770765,0.0,-0.14999962,2.9995117,0,true,,,,,1464575738612,50
serverInfo,,,,,,,,,125,20.0,1464575738612,0
animation,,,,,,,,,,,1464575738663,51
move,0.2834117203226292,0.0,0.8999977,3.1489258,0,true,,,,,1464575738712,49
serverInfo,,,,,,,,,125,20.0,1464575738712,0
move,0.2309780170542659,0.0,2.2499952,14.700684,0,true,,,,,1464575738712,0
serverInfo,,,,,,,,,125,20.0,1464575738712,0
move,0.17116422321088365,0.0,-0.29999924,11.8515625,0,true,,,,,1464575738762,50
serverInfo,,,,,,,,,125,20.0,1464575738762,0
animation,,,,,,,,,,,1464575738784,22
attack,,,,,,,,,,,1464575738784,0
attackInfo,,,,,,,0.9554289227972012,3.2780289338622195,,,1464575738784,0
serverInfo,,,,,,,,,125,19.91238550378335,1464575738784,0
move,0.08358591913805924,0.0,-1.0499973,5.697754,0,true,,,,,1464575738812,28
serverInfo,,,,,,,,,125,20.0,1464575738812,0
