# EVENT,XZ_DELTA,Y_DELTA,PITCH_DELTA,YAW_DELTA,SPEED_LEVEL,ON_GROUND,ANGLE_DOT,DISTANCE,PING,TPS,TIMESTAMP,offset
move,0.04551482234131754,-0.1040803780930375,-24.150002,8.549805,0,false,,,,,1464575297105,???
serverInfo,,,,,,,,,132,19.99600079984003,1464575297105,0
move,0.340587601521122,0.41999998688697815,-3.1499996,1.4995117,0,true,,,,,1464575297155,50
serverInfo,,,,,,,,,132,19.99600079984003,1464575297155,0
jump,,,,,,,,,,,1464575297155,0
animation,,,,,,,,,,,1464575297197,42
move,0.2217133040090289,0.33319999363422426,-0.5999985,-5.2495117,0,false,,,,,1464575297205,8
serverInfo,,,,,,,,,132,19.99600079984003,1464575297205,0
move,0.23751156444147625,0.24813599859093927,0.0,1800.0,0,false,,,,,1464575297205,0
serverInfo,,,,,,,,,132,19.99600079984003,1464575297205,0
move,0.2516262066314141,0.1647732818260721,0.8999977,-1798.3506,0,false,,,,,1464575297255,50
serverInfo,,,,,,,,,132,19.99600079984003,1464575297255,0
animation,,,,,,,,,,,1464575297304,49
move,0.23442772475415552,0.08307781780646906,1.0499973,21.150146,0,false,,,,,1464575297305,1
serverInfo,,,,,,,,,132,19.99600079984003,1464575297305,0
move,0.20509739557797957,0.0,0.44999886,21.89917,0,false,,,,,1464575297405,100
serverInfo,,,,,,,,,132,19.99600079984003,1464575297405,0
animation,,,,,,,,,,,1464575297414,9
move,0.1557967183076414,-0.07840000152587834,-8.700001,53.69995,0,false,,,,,1464575297455,41
serverInfo,,,,,,,,,132,19.99600079984003,1464575297455,0
move,0.4663868091106309,0.3661249999999967,-2.2499943,30.450073,0,false,,,,,1464575297455,0
serverInfo,,,,,,,,,132,19.99600079984003,1464575297455,0
move,0.4036124331486377,0.28040250545740264,-0.14999962,27.899902,0,false,,,,,1464575297555,100
serverInfo,,,,,,,,,132,19.99600079984003,1464575297555,0
animation,,,,,,,,,,,1464575297568,13
move,0.3381887795492986,0.1963944591706337,0.7499981,18.600098,0,false,,,,,1464575297605,37
serverInfo,,,,,,,,,132,19.99600079984003,1464575297605,0
move,0.2802264042684044,0.11406657220726402,-0.29999924,-4.050293,0,false,,,,,1464575297655,50
serverInfo,,,,,,,,,129,19.99600079984003,1464575297655,0
animation,,,,,,,,,,,1464575297679,24
move,0.25192507114503826,0.03338524141288701,0.0,1800.0,0,false,,,,,1464575297705,26
serverInfo,,,,,,,,,129,19.99600079984003,1464575297705,0
move,0.22934700251609286,-0.045682464304476866,0.0,-1804.95,0,false,,,,,1464575297755,50
serverInfo,,,,,,,,,129,19.99600079984003,1464575297755,0
animation,,,,,,,,,,,1464575297786,31
move,0.18459130888901143,-0.12316881741558916,0.29999924,-2.8500977,0,false,,,,,1464575297805,19
serverInfo,,,,,,,,,129,19.99600079984003,1464575297805,0
move,0.142429788646794,-0.19910544494241833,3.149992,3.1501465,0,false,,,,,1464575297855,50
serverInfo,,,,,,,,,129,19.99600079984003,1464575297855,0
animation,,,,,,,,,,,1464575297858,3
